sr_no,sector,ministry,agency,project_code,project_name,original_cost,revised_cost,expenditure,physical_progress,original_completion,revised_completion,sanction_date,date_inconsistency_flag,missing_revised_cost_flag,missing_revised_completion_flag,missing_sanction_date_flag,project_duration_days,project_duration_months,expenditure_ratio,progress_per_month,completion_date_difference_days,delay_days,delay_flag,cost_overrun,cost_overrun_percent,cost_overrun_flag
503,Railways,Ministry of Railways,Mumbai Rail Vikas Corporation Ltd.[MRVC],706780,Mumbai Urban Transport Project [MUTP] Phase-IIIA,33690,33690.0,2246.15,16,2027-12-31,2027-12-31,2019-04-01,0,0,0,0,3196.0,104.99342969776609,0.06667111902641734,0.1523904881101377,0.0,0.0,0.0,0.0,0.0,0.0
504,Railways,Ministry of Railways,Mumbai Rail Vikas Corporation Ltd.[MRVC],706779,Mumbai Urban Transport Project [MUTP] - PHASE II,8087,8087.0,7364.0,87,2014-03-31,2027-12-31,2008-05-09,0,0,0,0,2152.0,70.69645203679369,0.9105972548534685,1.2306133828996284,5023.0,5023.0,1.0,0.0,0.0,0.0
505,Railways,Ministry of Railways,Mumbai Rail Vikas Corporation Ltd.[MRVC],706781,Mumbai Urban Transport Project Phase-III,10947,10947.0,5057.67,60,2022-03-31,2026-12-31,2016-11-30,0,0,0,0,1947.0,63.96189224704336,0.46201425047958344,0.9380585516178738,1736.0,1736.0,1.0,0.0,0.0,0.0
506,Railways,Ministry of Railways,National High Speed Rail Corporation [NHSRC],705728,Mumbai-Ahmedabad High Speed Rail Project- 508 km,108000,108000.0,78690.9,53,2027-08-31,2029-12-31,2015-03-31,0,0,0,0,4536.0,149.01445466491458,0.7286194444444444,0.35567019400352734,853.0,853.0,1.0,0.0,0.0,0.0
507,Railways,Ministry of Railways,Eastern Railway [ER] - II,617240,Murarai - Barharwa 3rd line,935,,0.0,0,2028-05-06,,2025-05-07,0,1,1,0,1095.0,35.972404730617605,0.0,0.0,,,,,,
508,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],705401,Murkongselek-Pasighat,435,1250.0,901.0,56,2025-03-31,2025-12-31,,0,0,0,1,,,2.071264367816092,,275.0,275.0,1.0,815.0,187.35632183908046,1.0
509,Railways,Ministry of Railways,East Central Railway [ECR] - II,705528,Muzaffarpur-Sugauli,1586,1586.0,1586.82,99,2024-06-30,2025-08-31,2018-03-01,0,0,0,0,2313.0,75.9855453350854,1.0005170239596468,1.3028793774319067,427.0,427.0,1.0,0.0,0.0,0.0
510,Railways,Ministry of Railways,WR,709812,NADIAD-PETLAD [37.26 KM],462,461.91,75.0,7,2030-06-30,2030-06-30,,0,0,0,1,,,0.16233766233766234,,0.0,0.0,0.0,-0.08999999999997499,-0.019480519480514068,0.0
511,Railways,Ministry of Railways,South Central Railway [SCR] - II,400298,Nadikudi - Srikalahasti New Line,2312,5200.0,2179.0,54,2027-05-31,2028-03-31,2012-03-31,0,0,0,0,5539.0,181.96452036793693,0.9424740484429066,0.2967611482217007,305.0,305.0,1.0,2888.0,124.91349480968859,1.0
512,Railways,Ministry of Railways,Southern Railway [SR] - II,400223,Nagapattinam-Tiruturaipundi and Karaikal-Peralam New Line,713,981.0,598.38,80,2026-03-31,2027-03-31,2008-07-24,0,0,0,0,6459.0,212.1879106438896,0.8392426367461431,0.3770243071682923,365.0,365.0,1.0,268.0,37.58765778401122,1.0
513,Railways,Ministry of Railways,MRIDC,705799,Nagpur- Nagbhir Railway Line Gauge Conversion Project,1400,1400.0,1472.0,80,2025-12-31,2025-12-25,2019-10-01,1,0,0,0,2283.0,75.0,1.0514285714285714,1.0666666666666667,-6.0,-6.0,0.0,0.0,0.0,0.0
514,Railways,Ministry of Railways,Northen Railway [NR],705410,Nangal Dam-Talwara New Broad Gauge Line [84 KM] and Taking Over Siding Mukerian-Talwara [29 KM],2018,2018.0,1848.0,74,2025-12-31,2027-01-31,1983-03-31,0,0,0,0,15616.0,513.0091984231275,0.9157581764122894,0.1442469262295082,396.0,396.0,1.0,0.0,0.0,0.0
515,Railways,Ministry of Railways,South Eastern Railway [SER] - I,705629,Narayangarh-Bhadrak 3rd line,2400,2400.0,2188.0,65,2025-12-31,2026-06-30,2019-03-07,0,0,0,0,2491.0,81.83311432325887,0.9116666666666666,0.7942994781212365,181.0,181.0,1.0,0.0,0.0,0.0
516,Railways,Ministry of Railways,North Eastern Railway [NER],611669,NER Provision of Automatic Block Signalling on Gorakhpur Cantt[Excl] Chhapra Gramin & Burhwal Jn [Excl] Sitapur Jn section of high density routes,380,,24.53,0,2027-03-31,,,0,1,1,1,,,0.06455263157894738,,,,,,,
517,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],705400,New B.G. Railway Line- Araria to Galgalia [Thakurgunj],2650,4412.0,4152.4,96,2024-12-31,2025-07-11,2005-03-31,0,0,0,0,7215.0,237.02365308804204,1.566943396226415,0.40502286902286905,192.0,192.0,1.0,1762.0,66.49056603773586,1.0
518,Railways,Ministry of Railways,SECR,709813,NEW BG LINE INTERSECTION [5 NOS] BETWEEN GERATPUR-SANAND & BOTAD-AHMEDABAD [16.51 KM] [PB#29/NR/202,437,437.21,43.0,15,2027-10-31,2027-10-27,,1,0,0,1,,,0.09839816933638444,,-4.0,-4.0,0.0,0.20999999999997954,0.04805491990846214,1.0
519,Railways,Ministry of Railways,PCE/WR,611943,New broad gauge line between Naliya Jakhau Port 25 Kms,410,410.26,6.0,4,2028-01-31,2028-01-28,2023-02-01,1,0,0,0,1825.0,59.95400788436268,0.014634146341463415,0.06671780821917808,-3.0,-3.0,0.0,0.2599999999999909,0.06341463414633924,1.0
520,Railways,Ministry of Railways,PCE/NCR,705794,New Delhi- Howrah Speed Booster[160Kmph] Project,6685,,127.03,0,2024-03-31,,,0,1,1,1,,,0.01900224382946896,,,,,,,
521,Railways,Ministry of Railways,PCE/WR,705793,New Delhi- Mumbai Speed Booster[160Kmph] Project,6806,,135.65,0,2024-03-31,,,0,1,1,1,,,0.01993094328533647,,,,,,,
522,Railways,Ministry of Railways,Western Railway [WR] - II,705453,"New line Dahod-Indore via Sardarpur, Jabuwa and Dhar",1942,2691.0,3412.98,67,2027-02-28,2027-02-28,2012-06-19,0,0,0,0,5367.0,176.31406044678053,1.7574562306900103,0.3800037264766164,0.0,0.0,0.0,749.0,38.56848609680741,1.0
523,Railways,Ministry of Railways,South Western Railway [SWR] - II,705434,New Railway Line between Ginigera and Raichur [165.57 km],2565,3034.98,2063.57,66,2019-03-31,2027-03-31,2008-03-31,0,0,0,0,4017.0,131.96452036793693,0.8045107212475634,0.500134428678118,2922.0,2922.0,1.0,469.98,18.32280701754386,1.0
524,Railways,Ministry of Railways,Western Railway [WR] - II,705764,Nimach-Badi Sadri New Rail Line Project,495,825.0,306.0,46,2026-03-31,2025-12-26,2017-04-01,1,0,0,0,3286.0,107.95006570302233,0.6181818181818182,0.42612294583079735,-95.0,-95.0,0.0,330.0,66.66666666666666,1.0
525,Railways,Ministry of Railways,Western Railway [WR] - II,705933,Nimach-Ratlam Doubling [133 Km],1096,1095.88,1056.18,89,2027-10-31,2027-10-31,2021-10-07,0,0,0,0,2215.0,72.76609724047306,0.9636678832116788,1.223097065462754,0.0,0.0,0.0,-0.11999999999989086,-0.010948905109479094,0.0
526,Railways,Ministry of Railways,SECR,709814,NIPANIA-BHATAPRA [14.4 KM] 4TH LINE [PB-72/NR/2022-23],170,184.0,0.0,0,2026-12-31,2026-12-31,,0,0,0,1,,,0.0,,0.0,0.0,0.0,14.0,8.235294117647058,1.0
527,Railways,Ministry of Railways,"Metro Railway, Kolkata",706776,Noapara-Barasat via Bimanbandar - Construction of Metro railway [18 km],4830,4830.0,2764.13,32,2026-08-31,2029-03-31,2010-11-02,0,0,0,0,5781.0,189.91458607095925,0.5722836438923395,0.16849679986161564,943.0,943.0,1.0,0.0,0.0,0.0
528,Railways,Ministry of Railways,RCIL,705298,North Region Video Surveillance Project,274,,0.0,0,2024-03-31,,,0,1,1,1,,,0.0,,,,,,,
529,Railways,Ministry of Railways,CR,709808,PACHORA-JAMNER WITH EXTENSION UPTO MALKAPUR NG TO BG,955,2094.0,118.0,2,2027-08-31,2028-03-28,,0,0,0,1,,,0.12356020942408377,,210.0,210.0,1.0,1139.0,119.26701570680629,1.0
530,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,616695,Paradeep - Badabandha 3rd & 4th Line / 18.51kms,300,,0.01,0,2028-11-30,,2023-08-31,0,1,1,0,1918.0,63.00919842312746,3.3333333333333335e-05,0.0,,,,,,
531,Railways,Ministry of Railways,EDTK[MC]/RB,705710,PCT Machine Procurement Project,336,,74.32,81,2024-04-01,2027-06-30,,0,1,0,1,,,0.22119047619047616,,1185.0,1185.0,1.0,,,
532,Railways,Ministry of Railways,South Western Railway [SWR] - II,705789,Penukonda - Dharmavaram Doubling Project [41.5 Km],308,307.66,267.83,60,2026-03-31,2026-03-31,2019-04-01,0,0,0,0,2556.0,83.96846254927726,0.8695779220779221,0.7145539906103286,0.0,0.0,0.0,-0.339999999999975,-0.11038961038960227,0.0
533,Railways,Ministry of Railways,PCE/WR,611945,Petlad Bhadran 23 Kms,307,307.11,82.0,8,2030-05-31,2030-05-30,2022-05-01,1,0,0,0,2952.0,96.97766097240472,0.2671009771986971,0.08249322493224934,-1.0,-1.0,0.0,0.11000000000001364,0.035830618892512586,1.0
534,Railways,Ministry of Railways,Southern Railways [SR] - construction,400280,Ph II extension of MRTS from Velachery to St Thomas Mount,734,982.0,475.73,99,2024-07-31,2025-08-31,2007-11-15,0,0,0,0,6103.0,200.4927726675427,0.6481335149863761,0.4937833852203834,396.0,396.0,1.0,248.0,33.787465940054496,1.0
535,Railways,Ministry of Railways,South Eastern Railway [SER] - I,705779,"Phephna-Indara, Mau-Shahganj doubling excluding Indara-Mau",1178,1777.0,1489.5,85,2024-12-31,2026-03-31,2017-05-30,0,0,0,0,2772.0,91.06438896189225,1.2644312393887946,0.9334054834054833,455.0,455.0,1.0,599.0,50.84889643463497,1.0
536,Railways,Ministry of Railways,Eastern Railway [ER] - I,705385,Pirpainti - Jasidih [100.52 Km] New BG line,2555,2555.0,763.08,48,2028-03-31,2028-03-31,2014-03-31,0,0,0,0,5114.0,168.00262812089355,0.29866144814090023,0.2857098161908487,0.0,0.0,0.0,0.0,0.0,0.0
537,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,168,,69.85,82,2025-03-31,2025-01-31,2022-08-08,1,1,0,0,966.0,31.734559789750328,0.4157738095238095,2.5839337474120083,-59.0,-59.0,0.0,,,
538,Railways,Ministry of Railways,EDTK[MC]/RB,705694,Provision of Work-site Tampers [WST] Railway Project,188,,141.91,100,2023-12-31,2026-01-31,,0,1,0,1,,,0.7548404255319149,,762.0,762.0,1.0,,,
539,Railways,Ministry of Railways,Central Railway [CR] - II,705503,Pune - Miraj-Londa [467 Kilometres],3627,6689.0,6548.0,84,2025-02-28,2025-08-31,2016-06-10,0,0,0,0,3185.0,104.63206307490144,1.8053487730907085,0.8028131868131869,184.0,184.0,1.0,3062.0,84.4223876481941,1.0
540,Railways,Ministry of Railways,North Western Railway [NWR],616841,PUSHKAR- MERTA CITY NEW LINE,800,,13.91,3,2026-12-31,,2024-02-13,0,1,1,0,1052.0,34.55978975032851,0.0173875,0.08680608365019012,,,,,,
541,Railways,Ministry of Railways,PCE/WR,611944,Quadrupling between Gandhidham Adipur with Y connection at Adipur for providing direct entry towards Mundra Port and Bhuj and high level platform at Gopalpur 11Kms,152,152.44,20.0,68,2026-03-31,2026-03-26,2023-02-01,1,0,0,0,1154.0,37.91064388961892,0.13157894736842105,1.7936915077989604,-5.0,-5.0,0.0,0.4399999999999977,0.28947368421052483,1.0
542,Railways,Ministry of Railways,South Central Railway [SCR] - II,617214,Rail Connectivity to Errupalem Amravati Namburu 57 Km,2047,,0.0,0,2027-03-31,,2024-11-24,0,1,1,0,857.0,28.153745072273324,0.0,0.0,,,,,,
543,Railways,Ministry of Railways,Western Railway [WR] - II,706763,Rajkot - Kanalus Doubling Project [111.2 Kms],1081,1080.58,731.0,72,2026-10-31,2026-10-31,2021-10-07,0,0,0,0,1850.0,60.775295663600524,0.6762257169287696,1.1846918918918918,0.0,0.0,0.0,-0.42000000000007276,-0.03885291396855437,0.0
544,Railways,Ministry of Railways,South East Central Railway [SECR] - II,705617,Rajnandgaon - Nagpur [Kalumna] Third Railway Line [228.30 km],3545,3545.0,3163.08,95,2024-12-31,2026-06-30,2016-09-08,0,0,0,0,3036.0,99.73718791064388,0.8922651622002821,0.9525032938076416,546.0,546.0,1.0,0.0,0.0,0.0
545,Railways,Ministry of Railways,West Central Railway [WCR] - II,705481,Ramganjmandi-Bhopal New Line Project [262 km],3032,5073.0,3592.92,70,2025-12-25,2027-12-31,2001-03-31,0,0,0,0,9035.0,296.81340341655715,1.185,0.23583840619811844,736.0,736.0,1.0,2041.0,67.31530343007915,1.0
546,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],706759,Rampur Dumra-Tal-Rajendrapul Additional Bridge and Railway Line Doubling,2374,2374.0,1777.0,85,2024-12-31,2025-12-31,2016-03-31,0,0,0,0,3197.0,105.0262812089356,0.7485256950294861,0.809321238661245,365.0,365.0,1.0,0.0,0.0,0.0
547,Railways,Ministry of Railways,North Western Railway [NWR],616840,RAS- MERTA CITY NEW LINE INCL BYPASS AT MERTA ROAD,947,,1.36,0,2028-03-31,,,0,1,1,1,,,0.001436114044350581,,,,,,,
548,Railways,Ministry of Railways,Western Railway [WR] - II,705457,Ratlam-Mhow-Khandwa-Akola Gauge Conversion,5678,6531.9,4314.0,87,2027-03-31,2028-09-30,2008-04-01,0,0,0,0,6938.0,227.92378449408673,0.7597745685100388,0.3817065436725281,549.0,549.0,1.0,853.8999999999996,15.038746037337084,1.0
549,Railways,Ministry of Railways,South Western Railway [SWR] - II,705494,Rayadurg-Tumkur via Kalyandurg New Line [207 km],2496,2496.0,1691.88,67,2015-09-30,2028-02-29,2008-03-31,0,0,0,0,2739.0,89.98028909329828,0.6778365384615385,0.7446075209930633,4535.0,4535.0,1.0,0.0,0.0,0.0
550,Railways,Ministry of Railways,EDTK[MC]/RB,705712,RBMV Machine Procurement Project,480,,0.33,4,2024-06-30,2027-12-31,,0,1,0,1,,,0.0006875000000000001,,1279.0,1279.0,1.0,,,
551,Railways,Ministry of Railways,Ministry of Railways,613786,"Redevelopment of Ahmedabad railway station and associated infrastructure on engineering, procurement and construction mode",2379,,607.69,15,2028-03-31,,,0,1,1,1,,,0.25543926019335855,,,,,,,
552,Railways,Ministry of Railways,WR,613002,Redevelopment of Chennai Egmore Station,842,,340.0,0,2026-03-31,,,0,1,1,1,,,0.40380047505938244,,,,,,,
553,Railways,Ministry of Railways,Ministry of Railways,613015,Redevelopment of Chhatrapati Shivaji Maharaj Terminus [CSMT] and construction of associated infrastructure,1813,,525.2,12,2027-03-31,,2023-04-28,0,1,1,0,1433.0,47.07621550591327,0.28968560397131826,0.25490579204466157,,,,,,
554,Railways,Ministry of Railways,Ministry of Railways,613785,Redevelopment of New Delhi Railway Station and construction of associated infrastructure,4744,,31.77,0,2028-12-31,,2023-01-24,0,1,1,0,2168.0,71.22207621550591,0.006696880269814502,0.0,,,,,,
555,Railways,Ministry of Railways,South Central Railway [SCR] - I,705610,"Renigunta, Wadi & Gooty Bypass Railway Project",302,543.0,381.0,50,2025-12-31,2025-12-25,2016-04-01,1,0,0,0,3561.0,116.98423127463863,1.2615894039735098,0.42740803145183937,-6.0,-6.0,0.0,241.0,79.80132450331125,1.0
556,Railways,Ministry of Railways,North Western Railway [NWR],611861,Rewari - Kathuwas Doubling Project [27.72 Km],352,352.0,239.01,59,2027-06-30,2027-06-27,2023-02-01,1,0,0,0,1610.0,52.890932982917214,0.6790056818181818,1.1155031055900622,-3.0,-3.0,0.0,0.0,0.0,0.0
557,Railways,Ministry of Railways,North Western Railway [NWR],616696,RINGUS KHATUSHYAMJI NEW LINE,254,,1.65,0,2028-03-31,,2024-03-05,0,1,1,0,1487.0,48.85019710906702,0.006496062992125984,0.0,,,,,,
558,Railways,Ministry of Railways,RVNL - II,705429,Rishikesh-Karnaprayag New Rail Line- 125 km,38953,38953.0,24645.2,65,2025-12-31,2027-03-31,2016-11-10,0,0,0,0,3338.0,109.65834428383705,0.6326906785099993,0.5927501497902936,455.0,455.0,1.0,0.0,0.0,0.0
559,Railways,Ministry of Railways,South Eastern Railway [SER] - I,706856,Rourkela - Bondamunda 5th Line Doubling Project,245,245.0,82.0,35,2026-09-30,2026-09-26,2022-09-01,1,0,0,0,1490.0,48.94875164257556,0.3346938775510204,0.7150335570469799,-4.0,-4.0,0.0,0.0,0.0,0.0
560,Railways,Ministry of Railways,PCE/WR,611979,Sabarmati Setting up of Maintenance Facilities for Train Sets Phase ii,250,,0.0,0,2025-06-30,,,0,1,1,1,,,0.0,,,,,,,
561,Railways,Ministry of Railways,East Central Railway [ECR] - II,705527,Sagauli-Valmiknagar,1216,2222.0,2039.0,91,2025-12-24,2025-12-25,2018-03-01,0,0,0,0,2855.0,93.79106438896189,1.6768092105263157,0.9702416812609458,1.0,1.0,1.0,1006.0,82.73026315789474,1.0
562,Railways,Ministry of Railways,North Eastern Railway [NER],400205,Sahjanwa-Dohrighat,1320,1319.75,457.35,3,2029-03-31,2029-03-31,2019-08-02,0,0,0,0,3529.0,115.93298291721419,0.34647727272727274,0.025877018985548315,0.0,0.0,0.0,-0.25,-0.01893939393939394,0.0
563,Railways,Ministry of Railways,Eastern Railway [ER] - I,602797,"Sainthia, Sitarampur, Mughalsarai, Allahabad & Etawah - Bypass Line Project",462,461.64,178.45,6,2027-03-31,2027-03-27,2017-08-10,1,0,0,0,3520.0,115.63731931668856,0.38625541125541124,0.05188636363636364,-4.0,-4.0,0.0,-0.36000000000001364,-0.07792207792208088,0.0
564,Railways,Ministry of Railways,East Central Railway [ECR] - I,400254,Sakri -Hasanpur [via Harnagar - Kusheshwar Asthan] New Railway line,735,,585.09,81,2024-12-31,2027-03-31,2023-12-15,0,1,0,0,382.0,12.54927726675427,0.7960408163265307,6.45455497382199,820.0,820.0,1.0,,,
565,Railways,Ministry of Railways,East Central Railway [ECR] - I,705363,Sakri-Hasanpur Road New Rail Line Project,735,735.0,605.0,78,2024-12-31,2025-03-27,1999-04-01,0,0,0,0,9406.0,309.00131406044676,0.8231292517006803,0.25242611099298323,86.0,86.0,1.0,0.0,0.0,0.0
566,Railways,Ministry of Railways,East Central Railway [ECR] - I,705526,Samastipur-Darbhanga Doubling Railway Project,519,519.0,337.03,82,2025-03-31,2025-10-31,,0,0,0,1,,,0.649383429672447,,214.0,214.0,1.0,0.0,0.0,0.0
567,Railways,Ministry of Railways,PCE/WR,611970,Samlaya Timba Road 54 km,670,670.17,102.0,12,2030-03-31,2030-03-30,2023-02-03,1,0,0,0,2613.0,85.84099868593955,0.15223880597014924,0.13979334098737084,-1.0,-1.0,0.0,0.16999999999995907,0.0253731343283521,1.0
568,Railways,Ministry of Railways,PCE/WR,611971,Samni Jambusar 24 km,350,349.93,87.0,32,2030-03-31,2030-03-30,2022-05-01,1,0,0,0,2891.0,94.97371879106439,0.24857142857142858,0.33693531649948116,-1.0,-1.0,0.0,-0.06999999999999318,-0.01999999999999805,0.0
569,Railways,Ministry of Railways,West Central Railway [WCR] - II,705659,Satna-Rewa Railway Line Doubling Project,500,584.0,561.26,80,2026-03-31,2026-03-31,2015-11-01,0,0,0,0,3803.0,124.93429697766096,1.12252,0.6403365763870629,0.0,0.0,0.0,84.0,16.8,1.0
570,Railways,Ministry of Railways,North Western Railway [NWR],705912,Sawai Madhopur-Jaipur Railway Line Project,1204,,35.05,9,2027-03-31,,,0,1,1,1,,,0.02911129568106312,,,,,,,
571,Railways,Ministry of Railways,North Western Railway [NWR],706866,Sawaimadhopur Bye Pass Line Project,304,304.0,134.0,35,2026-03-31,2027-05-27,2022-12-01,0,0,0,0,1216.0,39.94743758212878,0.4407894736842105,0.8761513157894737,422.0,422.0,1.0,0.0,0.0,0.0
572,Railways,Ministry of Railways,South Western Railway [SWR] - II,705761,SHIMOGA - SHIKARIPURA - RANEBENNUR [96 Km],1454,1454.0,69.58,11,2027-12-01,2028-06-30,,0,0,0,1,,,0.04785419532324622,,212.0,212.0,1.0,0.0,0.0,0.0
573,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],705432,Sivok-Rangpo New Rail Line,7877,12133.0,8883.6,80,2015-05-31,2027-12-31,2009-10-30,0,0,0,0,2039.0,66.98423127463863,1.1277897676780502,1.194310936733693,4597.0,4597.0,1.0,4256.0,54.03072235622699,1.0
574,Railways,Ministry of Railways,WR,705735,Solapur-tuljapur-Osmanabad,905,3296.0,1150.0,10,2028-03-31,2028-03-28,2019-01-08,1,0,0,0,3370.0,110.7095926412615,1.270718232044199,0.09032640949554896,-3.0,-3.0,0.0,2391.0,264.1988950276243,1.0
575,Railways,Ministry of Railways,EDTK[MC]/RB,705717,SRGM Machine Procurement Project,440,,390.03,75,2023-12-31,2026-03-31,,0,1,0,1,,,0.8864318181818182,,821.0,821.0,1.0,,,
576,Railways,Ministry of Railways,CAO/C/ECoR,705743,Talcher-Angul New Line with Y-Connection at Talcher,495,495.0,29.5,1,2027-05-31,2028-05-31,2018-07-01,0,0,0,0,3256.0,106.96452036793693,0.0595959595959596,0.009348894348894349,366.0,366.0,1.0,0.0,0.0,0.0
577,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,705359,Talcher-Bimlagarh New Railway Line,1928,1928.0,1902.91,47,2025-03-31,2027-03-31,2004-03-31,0,0,0,0,7670.0,251.9710906701708,0.9869865145228216,0.18652933507170796,730.0,730.0,1.0,0.0,0.0,0.0
578,Railways,Ministry of Railways,Eastern Railway [ER] - I,400273,Tarakeshwar-Bishnupur New Line [82.47 km],1189,1542.0,1287.05,90,2019-03-31,2026-02-28,2001-03-31,0,0,0,0,6574.0,215.9658344283837,1.0824642556770394,0.4167325829023426,2526.0,2526.0,1.0,353.0,29.68881412952061,1.0
579,Railways,Ministry of Railways,North Western Railway [NWR],400022,Taranga Hill-Abu Road via Ambaji,2798,2798.0,1891.9,14,2030-07-31,2030-07-31,2022-07-21,0,0,0,0,2932.0,96.32063074901446,0.6761615439599714,0.14534788540245566,0.0,0.0,0.0,0.0,0.0,0.0
580,Railways,Ministry of Railways,South Central Railway [SCR] - II,705613,Third Line [new] between Kazipet - Balharshah with electrification [201.04 Km],2595,3071.0,3142.35,92,2025-01-31,2025-11-30,2016-09-16,0,0,0,0,3059.0,100.49277266754271,1.2109248554913294,0.9154887218045112,303.0,303.0,1.0,476.0,18.34296724470135,1.0
581,Railways,Ministry of Railways,RVNL - II,400234,Third Railway Line between Patratu-Sonnagar [281 kms],8975,8975.0,4950.0,88,2026-03-31,2026-07-31,2016-11-24,0,0,0,0,3414.0,112.1550591327201,0.5515320334261838,0.7846280023432923,122.0,122.0,1.0,0.0,0.0,0.0
582,Railways,Ministry of Railways,Southern Railway [SR] - II,400275,Tindivanam-Nagari New Line Project [184.5 km],3631,3631.0,1113.53,18,2016-09-30,2028-03-31,2008-07-21,0,0,0,0,2993.0,98.32457293035479,0.30667309281189753,0.18306715669896426,4200.0,4200.0,1.0,0.0,0.0,0.0
583,Railways,Ministry of Railways,South Central Railway [SCR] - II,617210,Tiupati Katpadi 104.39 kms,1216,,0.0,0,2029-03-31,,2025-04-17,0,1,1,0,1444.0,47.43758212877792,0.0,0.0,,,,,,
584,Railways,Ministry of Railways,EDTK[MC]/RB,705726,Track Machine Procurement Project,6339,,4166.47,41,2025-03-01,2028-01-31,,0,1,0,1,,,0.6572755955197981,,1066.0,1066.0,1.0,,,
585,Railways,Ministry of Railways,SR-ERS,705635,Trivandrum- Kanyakumari,1432,3785.0,2451.0,46,2024-03-31,2027-12-31,2017-08-28,0,0,0,0,2407.0,79.0735873850197,1.7115921787709498,0.5817366015787288,1370.0,1370.0,1.0,2353.0,164.31564245810054,1.0
